  0.8    0.030763680321613 1.53025026106493e-05
 0.82   0.0306053875658926 1.21448523796559e-05
 0.84   0.0304389445685886 9.17431439437493e-06
 0.86   0.0303529903699869 6.90632163836979e-06
 0.88   0.0302399709623879 4.97764618121507e-06
  0.9   0.0301498971187254 3.30910542483114e-06
 0.92    0.030095658711822 2.08283917452104e-06
 0.94   0.0300603550970881 1.15438265740452e-06
 0.96   0.0300174387302585 4.93852536681289e-07
 0.98   0.0300081202082762 1.24536572199542e-07
    1   0.0299999999553342 1.85469012110168e-12
 1.02   0.0300072687240647 1.17409819014227e-07
 1.04   0.0300247680425635 4.62453691251136e-07
 1.06   0.0300450254371767 1.02563510222427e-06
 1.08   0.0300939355028322  1.7710601299812e-06
  1.1   0.0301335093318365 2.76237390586039e-06
 1.12   0.0302058935457129 3.83535362809989e-06
 1.14   0.0302604359762207 5.17442464212847e-06
 1.16   0.0303356273675235 6.65804483100945e-06
 1.18   0.0304313491272589 8.22389290909694e-06
  1.2   0.0305068268463675 9.97432173029708e-06
