21000 -681.012 -213.287
21100 -681.451 -214.109
21200 -681.897 -214.931
21300 -682.339 -215.745
21400 -682.776 -216.559
21500 -683.21 -217.374
21600 -683.663 -218.198
21700 -684.127 -219.017
21800 -684.621 -219.838
21900 -685.112 -220.652
22000 -685.598 -221.458
22100 -686.095 -222.261
22200 -686.608 -223.061
22300 -687.116 -223.855
22400 -687.62 -224.641
22500 -688.12 -225.42
22600 -688.615 -226.193
22700 -689.106 -226.958
22800 -689.592 -227.717
22900 -690.074 -228.47
23000 -690.552 -229.215
23100 -691.026 -229.955
23200 -691.495 -230.688
23300 -691.961 -231.414
23400 -692.423 -232.135
23500 -692.88 -232.849
23600 -693.334 -233.557
23700 -693.784 -234.259
23800 -694.231 -234.956
23900 -694.673 -235.646
24000 -695.112 -236.331
24100 -695.547 -237.01
24200 -695.979 -237.684
24300 -696.407 -238.352
24400 -696.831 -239.014
24500 -697.253 -239.671
24600 -697.67 -240.323
24700 -698.084 -240.969
24800 -698.495 -241.61
24900 -698.903 -242.247
25000 -699.307 -242.878
25100 -699.709 -243.504
25200 -700.107 -244.125
25300 -700.501 -244.741
25400 -700.893 -245.352
25500 -701.282 -245.958
25600 -701.667 -246.56
25700 -702.05 -247.157
25800 -702.43 -247.749
25900 -702.806 -248.337
26000 -703.18 -248.921
26100 -703.551 -249.499
26200 -703.919 -250.074
26300 -704.284 -250.644
26400 -704.647 -251.209
26500 -705.007 -251.771
26600 -705.364 -252.328
26700 -705.718 -252.881
26800 -706.07 -253.43
26900 -706.419 -253.975
27000 -706.766 -254.516
27100 -707.11 -255.053
27200 -707.451 -255.586
27300 -707.79 -256.115
27400 -708.127 -256.64
27500 -708.461 -257.161
27600 -708.793 -257.678
27700 -709.122 -258.192
27800 -709.449 -258.702
27900 -709.773 -259.209
28000 -710.095 -259.712
28100 -710.415 -260.211
28200 -710.733 -260.706
28300 -711.049 -261.199
28400 -711.362 -261.687
28500 -711.645 -262.166
28600 -711.926 -262.641
28700 -712.225 -263.117
28800 -712.529 -263.592
28900 -712.832 -264.064
29000 -713.13 -264.532
29100 -713.401 -264.991
29200 -713.67 -265.447
29300 -713.937 -265.899
29400 -714.214 -266.351
29500 -714.504 -266.804
29600 -714.793 -267.254
29700 -715.08 -267.701
29800 -715.365 -268.145
29900 -715.648 -268.586
30000 -715.929 -269.024
30100 -716.208 -269.459
30200 -716.486 -269.891
30300 -716.762 -270.321
30400 -717.035 -270.747
30500 -717.307 -271.171
30600 -717.578 -271.592
30700 -717.846 -272.01
30800 -718.113 -272.426
30900 -718.378 -272.839
31000 -718.641 -273.249
31100 -718.903 -273.656
31200 -719.163 -274.061
31300 -719.421 -274.464
31400 -719.677 -274.863
31500 -719.932 -275.261
31600 -720.186 -275.655
31700 -720.438 -276.048
31800 -720.688 -276.437
31900 -720.936 -276.825
32000 -721.183 -277.21
32100 -721.429 -277.592
32200 -721.673 -277.972
32300 -721.915 -278.35
32400 -722.156 -278.725
32500 -722.396 -279.099
32600 -722.634 -279.469
32700 -722.871 -279.838
32800 -723.106 -280.204
32900 -723.339 -280.568
33000 -723.572 -280.93
33100 -723.803 -281.29
33200 -724.032 -281.648
33300 -724.26 -282.003
33400 -724.487 -282.356
33500 -724.712 -282.708
33600 -724.937 -283.057
33700 -725.159 -283.404
33800 -725.381 -283.749
33900 -725.601 -284.091
34000 -725.82 -284.432
34100 -726.037 -284.771
34200 -726.253 -285.108
34300 -726.468 -285.443
34400 -726.682 -285.776
34500 -726.895 -286.107
34600 -727.106 -286.436
34700 -727.316 -286.764
34800 -727.525 -287.089
34900 -727.733 -287.413
35000 -727.939 -287.734
35100 -728.144 -288.054
35200 -728.348 -288.372
35300 -728.544 -288.686
35400 -728.727 -288.996
35500 -728.927 -289.309
35600 -729.127 -289.62
35700 -729.325 -289.929
35800 -729.523 -290.236
35900 -729.719 -290.542
36000 -729.914 -290.846
36100 -730.109 -291.148
36200 -730.302 -291.449
36300 -730.494 -291.748
36400 -730.685 -292.045
36500 -730.874 -292.341
36600 -731.063 -292.635
36700 -731.251 -292.928
36800 -731.438 -293.219
36900 -731.624 -293.508
37000 -731.809 -293.796
37100 -731.992 -294.082
37200 -732.175 -294.367
37300 -732.357 -294.65
37400 -732.538 -294.932
37500 -732.718 -295.212
37600 -732.897 -295.491
37700 -733.075 -295.768
37800 -733.252 -296.044
37900 -733.428 -296.318
38000 -733.603 -296.591
38100 -733.777 -296.862
38200 -733.951 -297.132
38300 -734.123 -297.401
38400 -734.295 -297.668
38500 -734.465 -297.934
38600 -734.635 -298.198
38700 -734.804 -298.461
38800 -734.972 -298.723
38900 -735.139 -298.983
39000 -735.305 -299.242
39100 -735.471 -299.5
39200 -735.636 -299.756
39300 -735.799 -300.011
39400 -735.962 -300.265
39500 -736.124 -300.518
39600 -736.286 -300.769
39700 -736.446 -301.019
39800 -736.606 -301.268
39900 -736.765 -301.515
40000 -736.923 -301.761
40100 -737.08 -302.006
40200 -737.227 -302.247
40300 -737.363 -302.485
40400 -737.498 -302.721
40500 -737.636 -302.958
40600 -737.79 -303.197
40700 -737.943 -303.435
40800 -738.095 -303.671
40900 -738.246 -303.907
41000 -738.397 -304.141
41100 -738.547 -304.374
41200 -738.696 -304.606
41300 -738.844 -304.837
41400 -738.992 -305.067
41500 -739.139 -305.296
41600 -739.285 -305.524
41700 -739.431 -305.75
41800 -739.576 -305.976
41900 -739.72 -306.2
42000 -739.864 -306.423
42100 -740.006 -306.646
42200 -740.149 -306.867
42300 -740.29 -307.087
42400 -740.418 -307.303
42500 -740.539 -307.516
42600 -740.66 -307.729
42700 -740.793 -307.943
42800 -740.931 -308.158
42900 -741.069 -308.372
43000 -741.206 -308.586
43100 -741.343 -308.798
43200 -741.478 -309.009
43300 -741.614 -309.219
43400 -741.748 -309.428
43500 -741.882 -309.636
43600 -742.015 -309.844
43700 -742.148 -310.05
43800 -742.28 -310.255
43900 -742.412 -310.46
44000 -742.542 -310.663
44100 -742.673 -310.866
44200 -742.802 -311.067
44300 -742.931 -311.268
44400 -743.06 -311.468
44500 -743.188 -311.667
44600 -743.299 -311.861
44700 -743.426 -312.058
44800 -743.552 -312.254
44900 -743.678 -312.45
45000 -743.803 -312.644
45100 -743.927 -312.838
45200 -744.051 -313.031
45300 -744.175 -313.223
45400 -744.298 -313.414
45500 -744.42 -313.604
45600 -744.542 -313.794
45700 -744.663 -313.982
45800 -744.784 -314.17
45900 -744.905 -314.357
46000 -745.024 -314.543
46100 -745.144 -314.729
46200 -745.262 -314.913
46300 -745.381 -315.097
46400 -745.498 -315.28
46500 -745.615 -315.462
46600 -745.732 -315.643
46700 -745.848 -315.824
46800 -745.964 -316.004
46900 -746.079 -316.183
47000 -746.194 -316.361
47100 -746.308 -316.539
47200 -746.422 -316.716
47300 -746.535 -316.892
47400 -746.648 -317.067
47500 -746.76 -317.242
47600 -746.872 -317.416
47700 -746.984 -317.589
47800 -747.094 -317.761
47900 -747.205 -317.933
48000 -747.315 -318.104
48100 -747.424 -318.274
48200 -747.534 -318.444
48300 -747.642 -318.612
48400 -747.75 -318.781
48500 -747.858 -318.948
48600 -747.965 -319.115
48700 -748.072 -319.281
48800 -748.179 -319.446
48900 -748.285 -319.611
49000 -748.39 -319.775
49100 -748.495 -319.939
49200 -748.6 -320.101
49300 -748.704 -320.263
49400 -748.808 -320.425
49500 -748.911 -320.585
49600 -749.014 -320.746
49700 -749.117 -320.905
49800 -749.219 -321.064
49900 -749.321 -321.222
50000 -749.422 -321.38
50100 -749.523 -321.537
50200 -749.624 -321.693
50300 -749.724 -321.849
50400 -749.824 -322.004
50500 -749.923 -322.158
50600 -750.022 -322.312
50700 -750.121 -322.465
50800 -750.219 -322.618
50900 -750.317 -322.77
51000 -750.414 -322.921
51100 -750.511 -323.072
51200 -750.608 -323.222
51300 -750.704 -323.372
51400 -750.8 -323.521
51500 -750.884 -323.667
51600 -750.964 -323.811
51700 -751.043 -323.954
51800 -751.122 -324.097
51900 -751.217 -324.243
52000 -751.31 -324.389
52100 -751.404 -324.534
52200 -751.497 -324.679
52300 -751.59 -324.823
52400 -751.682 -324.966
52500 -751.774 -325.109
52600 -751.866 -325.252
52700 -751.957 -325.393
52800 -752.048 -325.535
52900 -752.139 -325.676
53000 -752.229 -325.816
53100 -752.319 -325.955
53200 -752.409 -326.095
53300 -752.498 -326.233
53400 -752.587 -326.371
53500 -752.676 -326.509
53600 -752.764 -326.646
53700 -752.852 -326.783
53800 -752.939 -326.919
53900 -753.027 -327.054
54000 -753.114 -327.189
54100 -753.2 -327.324
54200 -753.287 -327.458
54300 -753.373 -327.592
54400 -753.459 -327.725
54500 -753.544 -327.857
54600 -753.629 -327.99
54700 -753.714 -328.121
54800 -753.798 -328.252
54900 -753.882 -328.383
55000 -753.966 -328.513
55100 -754.05 -328.643
55200 -754.133 -328.772
55300 -754.216 -328.901
55400 -754.299 -329.029
55500 -754.381 -329.157
55600 -754.463 -329.285
55700 -754.545 -329.412
55800 -754.626 -329.538
55900 -754.707 -329.664
56000 -754.788 -329.79
56100 -754.869 -329.915
56200 -754.949 -330.04
56300 -755.029 -330.164
56400 -755.109 -330.288
56500 -755.188 -330.411
56600 -755.268 -330.534
56700 -755.346 -330.657
56800 -755.425 -330.779
56900 -755.503 -330.9
57000 -755.581 -331.022
57100 -755.659 -331.142
57200 -755.737 -331.263
57300 -755.814 -331.383
57400 -755.891 -331.502
57500 -755.968 -331.621
57600 -756.044 -331.74
57700 -756.12 -331.858
57800 -756.196 -331.976
57900 -756.272 -332.094
58000 -756.347 -332.211
58100 -756.422 -332.327
58200 -756.497 -332.444
58300 -756.572 -332.56
58400 -756.646 -332.675
58500 -756.72 -332.79
58600 -756.794 -332.905
58700 -756.868 -333.019
58800 -756.941 -333.133
58900 -757.014 -333.247
59000 -757.087 -333.36
59100 -757.16 -333.473
59200 -757.232 -333.585
59300 -757.304 -333.697
59400 -757.376 -333.809
59500 -757.448 -333.92
59600 -757.519 -334.031
59700 -757.59 -334.141
59800 -757.661 -334.251
59900 -757.732 -334.361
60000 -757.802 -334.47
60100 -757.873 -334.579
60200 -757.942 -334.688
60300 -758.012 -334.796
60400 -758.082 -334.904
60500 -758.151 -335.012
60600 -758.22 -335.119
60700 -758.289 -335.226
60800 -758.358 -335.333
60900 -758.426 -335.439
61000 -758.494 -335.545
61100 -758.562 -335.65
61200 -758.63 -335.755
61300 -758.697 -335.86
61400 -758.764 -335.965
61500 -758.831 -336.069
61600 -758.898 -336.172
61700 -758.965 -336.276
61800 -759.031 -336.379
61900 -759.098 -336.482
62000 -759.163 -336.584
62100 -759.229 -336.686
62200 -759.295 -336.788
62300 -759.36 -336.89
62400 -759.425 -336.991
62500 -759.49 -337.092
62600 -759.551 -337.191
62700 -759.611 -337.29
62800 -759.675 -337.39
62900 -759.739 -337.489
63000 -759.803 -337.589
63100 -759.867 -337.688
63200 -759.93 -337.786
63300 -759.994 -337.884
63400 -760.057 -337.982
63500 -760.12 -338.08
63600 -760.182 -338.177
63700 -760.245 -338.275
63800 -760.307 -338.371
63900 -760.369 -338.468
64000 -760.431 -338.564
64100 -760.493 -338.66
64200 -760.555 -338.755
64300 -760.616 -338.85
64400 -760.677 -338.945
64500 -760.738 -339.04
64600 -760.799 -339.134
64700 -760.859 -339.229
64800 -760.92 -339.322
64900 -760.98 -339.416
65000 -761.04 -339.509
65100 -761.1 -339.602
65200 -761.159 -339.695
65300 -761.219 -339.787
65400 -761.278 -339.879
65500 -761.337 -339.971
65600 -761.396 -340.062
65700 -761.455 -340.154
65800 -761.514 -340.244
65900 -761.572 -340.335
66000 -761.63 -340.426
66100 -761.688 -340.516
66200 -761.746 -340.606
66300 -761.804 -340.695
66400 -761.861 -340.784
66500 -761.919 -340.873
66600 -761.976 -340.962
66700 -762.022 -341.048
66800 -762.066 -341.133
66900 -762.111 -341.218
67000 -762.156 -341.303
67100 -762.211 -341.39
67200 -762.267 -341.477
67300 -762.323 -341.564
67400 -762.379 -341.651
67500 -762.435 -341.737
67600 -762.491 -341.824
67700 -762.546 -341.91
67800 -762.601 -341.995
67900 -762.656 -342.081
68000 -762.711 -342.166
68100 -762.766 -342.251
68200 -762.821 -342.335
68300 -762.875 -342.42
68400 -762.929 -342.504
68500 -762.983 -342.588
68600 -763.037 -342.672
68700 -763.091 -342.755
68800 -763.145 -342.838
68900 -763.198 -342.921
69000 -763.252 -343.004
69100 -763.305 -343.086
69200 -763.358 -343.169
69300 -763.411 -343.251
69400 -763.463 -343.332
69500 -763.516 -343.414
69600 -763.568 -343.495
69700 -763.621 -343.576
69800 -763.673 -343.657
69900 -763.725 -343.738
70000 -763.777 -343.818
70100 -763.828 -343.898
70200 -763.88 -343.978
70300 -763.931 -344.058
70400 -763.982 -344.137
70500 -764.034 -344.217
70600 -764.084 -344.296
70700 -764.135 -344.374
70800 -764.186 -344.453
70900 -764.236 -344.531
71000 -764.287 -344.609
71100 -764.337 -344.687
71200 -764.387 -344.765
71300 -764.437 -344.843
71400 -764.487 -344.92
71500 -764.537 -344.997
71600 -764.586 -345.074
71700 -764.635 -345.15
71800 -764.685 -345.227
71900 -764.734 -345.303
72000 -764.783 -345.379
72100 -764.832 -345.455
72200 -764.88 -345.53
72300 -764.929 -345.605
72400 -764.977 -345.681
72500 -765.026 -345.755
72600 -765.074 -345.83
72700 -765.122 -345.905
72800 -765.17 -345.979
72900 -765.218 -346.053
73000 -765.265 -346.127
73100 -765.313 -346.201
73200 -765.36 -346.274
73300 -765.407 -346.347
73400 -765.455 -346.421
73500 -765.502 -346.493
73600 -765.548 -346.566
73700 -765.587 -346.637
73800 -765.623 -346.706
73900 -765.658 -346.776
74000 -765.701 -346.847
74100 -765.747 -346.918
74200 -765.793 -346.99
74300 -765.839 -347.061
74400 -765.885 -347.132
74500 -765.931 -347.203
74600 -765.977 -347.274
74700 -766.022 -347.345
74800 -766.068 -347.415
74900 -766.113 -347.485
75000 -766.158 -347.555
75100 -766.203 -347.625
75200 -766.248 -347.695
75300 -766.293 -347.764
75400 -766.338 -347.834
75500 -766.377 -347.901
75600 -766.41 -347.967
75700 -766.45 -348.035
75800 -766.494 -348.104
75900 -766.539 -348.172
76000 -766.583 -348.24
76100 -766.627 -348.308
76200 -766.67 -348.376
76300 -766.714 -348.444
76400 -766.758 -348.511
76500 -766.801 -348.578
76600 -766.844 -348.646
76700 -766.888 -348.713
76800 -766.931 -348.779
76900 -766.971 -348.845
77000 -767.004 -348.909
77100 -767.036 -348.973
77200 -767.069 -349.036
77300 -767.101 -349.1
77400 -767.133 -349.163
77500 -767.165 -349.226
77600 -767.197 -349.289
77700 -767.229 -349.351
77800 -767.261 -349.414
77900 -767.293 -349.476
78000 -767.328 -349.539
78100 -767.37 -349.604
78200 -767.412 -349.668
78300 -767.453 -349.733
78400 -767.492 -349.796
78500 -767.523 -349.858
78600 -767.554 -349.919
78700 -767.585 -349.98
78800 -767.616 -350.041
78900 -767.647 -350.102
79000 -767.682 -350.163
79100 -767.722 -350.226
79200 -767.763 -350.289
79300 -767.804 -350.352
79400 -767.844 -350.414
79500 -767.885 -350.477
79600 -767.925 -350.539
79700 -767.965 -350.601
79800 -768.006 -350.663
79900 -768.046 -350.724
80000 -768.085 -350.786
80100 -768.125 -350.848
80200 -768.165 -350.909
80300 -768.205 -350.97
80400 -768.244 -351.031
80500 -768.284 -351.092
80600 -768.323 -351.152
80700 -768.362 -351.213
80800 -768.401 -351.273
80900 -768.441 -351.334
81000 -768.48 -351.394
81100 -768.518 -351.454
81200 -768.557 -351.513
81300 -768.596 -351.573
81400 -768.634 -351.633
81500 -768.673 -351.692
81600 -768.711 -351.751
81700 -768.75 -351.81
81800 -768.788 -351.869
81900 -768.826 -351.928
82000 -768.863 -351.986
82100 -768.891 -352.042
82200 -768.926 -352.1
82300 -768.964 -352.158
82400 -768.989 -352.213
82500 -769.013 -352.267
82600 -769.041 -352.323
82700 -769.068 -352.378
82800 -769.096 -352.433
82900 -769.124 -352.488
83000 -769.154 -352.544
83100 -769.191 -352.601
83200 -769.228 -352.658
83300 -769.265 -352.714
83400 -769.302 -352.771
83500 -769.338 -352.828
83600 -769.375 -352.884
83700 -769.412 -352.94
83800 -769.448 -352.997
83900 -769.485 -353.053
84000 -769.521 -353.108
84100 -769.557 -353.164
84200 -769.593 -353.22
84300 -769.629 -353.275
84400 -769.665 -353.331
84500 -769.701 -353.386
84600 -769.737 -353.441
84700 -769.773 -353.496
84800 -769.808 -353.551
84900 -769.844 -353.606
85000 -769.879 -353.66
85100 -769.915 -353.715
85200 -769.95 -353.769
85300 -769.985 -353.823
85400 -770.02 -353.877
85500 -770.056 -353.931
85600 -770.091 -353.985
85700 -770.125 -354.039
85800 -770.16 -354.092
85900 -770.195 -354.146
86000 -770.23 -354.199
86100 -770.264 -354.252
86200 -770.299 -354.305
86300 -770.333 -354.358
86400 -770.367 -354.411
86500 -770.402 -354.464
86600 -770.436 -354.516
86700 -770.47 -354.569
86800 -770.504 -354.621
86900 -770.538 -354.673
87000 -770.572 -354.725
87100 -770.606 -354.777
87200 -770.639 -354.829
87300 -770.673 -354.881
87400 -770.707 -354.933
87500 -770.74 -354.984
87600 -770.773 -355.036
87700 -770.807 -355.087
87800 -770.84 -355.138
87900 -770.873 -355.189
88000 -770.906 -355.24
88100 -770.939 -355.291
88200 -770.972 -355.341
88300 -771.005 -355.392
88400 -771.038 -355.442
88500 -771.071 -355.493
88600 -771.103 -355.543
88700 -771.136 -355.593
88800 -771.168 -355.643
88900 -771.201 -355.693
89000 -771.233 -355.743
89100 -771.265 -355.792
89200 -771.298 -355.842
89300 -771.329 -355.891
89400 -771.361 -355.941
89500 -771.393 -355.99
89600 -771.425 -356.039
89700 -771.457 -356.088
89800 -771.489 -356.137
89900 -771.52 -356.186
90000 -771.552 -356.234
90100 -771.583 -356.283
90200 -771.615 -356.331
90300 -771.646 -356.38
90400 -771.678 -356.428
90500 -771.709 -356.476
90600 -771.74 -356.524
90700 -771.771 -356.572
90800 -771.803 -356.62
90900 -771.834 -356.668
91000 -771.864 -356.715
91100 -771.895 -356.763
91200 -771.926 -356.81
91300 -771.953 -356.856
91400 -771.975 -356.901
91500 -771.997 -356.946
91600 -772.015 -356.99
91700 -772.033 -357.032
91800 -772.054 -357.076
91900 -772.075 -357.121
92000 -772.097 -357.165
92100 -772.119 -357.21
92200 -772.14 -357.254
92300 -772.162 -357.298
92400 -772.189 -357.344
92500 -772.22 -357.39
92600 -772.25 -357.436
92700 -772.279 -357.482
92800 -772.309 -357.528
92900 -772.339 -357.573
93000 -772.369 -357.619
93100 -772.399 -357.664
93200 -772.421 -357.708
93300 -772.449 -357.753
93400 -772.478 -357.798
93500 -772.508 -357.843
93600 -772.537 -357.888
93700 -772.566 -357.933
93800 -772.596 -357.978
93900 -772.625 -358.023
94000 -772.654 -358.068
94100 -772.683 -358.112
94200 -772.712 -358.157
94300 -772.741 -358.201
94400 -772.764 -358.244
94500 -772.785 -358.286
94600 -772.813 -358.33
94700 -772.842 -358.374
94800 -772.87 -358.418
94900 -772.899 -358.462
95000 -772.927 -358.505
95100 -772.956 -358.549
95200 -772.984 -358.592
95300 -773.013 -358.636
95400 -773.041 -358.679
95500 -773.069 -358.723
95600 -773.097 -358.766
95700 -773.125 -358.809
95800 -773.154 -358.852
95900 -773.182 -358.895
96000 -773.209 -358.938
96100 -773.237 -358.98
96200 -773.265 -359.023
96300 -773.293 -359.065
96400 -773.321 -359.108
96500 -773.348 -359.15
96600 -773.376 -359.193
96700 -773.403 -359.235
96800 -773.431 -359.277
96900 -773.458 -359.319
97000 -773.486 -359.361
97100 -773.513 -359.403
97200 -773.54 -359.444
97300 -773.567 -359.486
97400 -773.595 -359.528
97500 -773.622 -359.569
97600 -773.649 -359.611
97700 -773.676 -359.652
97800 -773.703 -359.693
97900 -773.729 -359.734
98000 -773.756 -359.776
98100 -773.783 -359.817
98200 -773.81 -359.857
98300 -773.836 -359.898
98400 -773.863 -359.939
98500 -773.889 -359.98
98600 -773.916 -360.02
98700 -773.942 -360.061
98800 -773.969 -360.101
98900 -773.995 -360.142
99000 -774.021 -360.182
99100 -774.047 -360.222
99200 -774.074 -360.262
99300 -774.1 -360.302
99400 -774.126 -360.342
99500 -774.152 -360.382
99600 -774.178 -360.422
99700 -774.204 -360.461
99800 -774.23 -360.501
99900 -774.255 -360.541
100000 -774.281 -360.58
100100 -774.307 -360.619
100200 -774.332 -360.659
100300 -774.358 -360.698
100400 -774.384 -360.737
100500 -774.409 -360.776
100600 -774.434 -360.815
100700 -774.46 -360.854
100800 -774.485 -360.893
100900 -774.51 -360.932
101000 -774.536 -360.97
101100 -774.561 -361.009
101200 -774.586 -361.047
101300 -774.611 -361.086
101400 -774.636 -361.124
101500 -774.661 -361.163
101600 -774.686 -361.201
101700 -774.711 -361.239
101800 -774.736 -361.277
101900 -774.761 -361.315
102000 -774.785 -361.353
102100 -774.81 -361.391
102200 -774.835 -361.429
102300 -774.859 -361.466
102400 -774.884 -361.504
102500 -774.908 -361.541
102600 -774.933 -361.579
102700 -774.957 -361.616
102800 -774.982 -361.654
102900 -775.006 -361.691
103000 -775.03 -361.728
103100 -775.054 -361.765
103200 -775.077 -361.802
103300 -775.093 -361.837
103400 -775.109 -361.872
103500 -775.117 -361.905
103600 -775.135 -361.94
103700 -775.159 -361.976
103800 -775.182 -362.013
103900 -775.206 -362.05
104000 -775.225 -362.085
104100 -775.241 -362.119
104200 -775.251 -362.152
104300 -775.263 -362.186
104400 -775.279 -362.22
104500 -775.295 -362.254
104600 -775.311 -362.288
104700 -775.327 -362.322
104800 -775.349 -362.358
104900 -775.372 -362.394
105000 -775.396 -362.43
105100 -775.419 -362.465
105200 -775.442 -362.501
105300 -775.466 -362.537
105400 -775.489 -362.572
105500 -775.512 -362.608
105600 -775.535 -362.643
105700 -775.559 -362.678
105800 -775.582 -362.714
105900 -775.605 -362.749
106000 -775.628 -362.784
106100 -775.651 -362.819
106200 -775.674 -362.854
106300 -775.696 -362.889
106400 -775.719 -362.924
106500 -775.742 -362.959
106600 -775.765 -362.994
106700 -775.788 -363.028
106800 -775.81 -363.063
106900 -775.833 -363.097
107000 -775.855 -363.132
